s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
19.635581,-4.462837,2.127910,-1.109217,0.373664,3.030993,3.644474,1.642904,0.594481
19.735254,-4.374702,2.173771,-1.073029,0.358169,3.148560,3.503014,1.555012,0.624622
19.834927,-4.287615,2.223136,-1.037139,0.362014,3.257567,3.192552,1.469815,0.652448
19.934600,-4.202142,2.275897,-0.997121,0.437934,3.353828,2.119587,1.388541,0.678833
20.034273,-4.120241,2.331552,-0.949141,0.535565,3.416240,0.802466,1.313878,0.711752
20.133946,-4.040255,2.392117,-0.897404,0.478803,3.439573,1.391052,1.245476,0.752449
20.233619,-3.964280,2.455547,-0.854415,0.386569,3.479650,2.379746,1.186264,0.789059
20.333292,-3.890142,2.522519,-0.818704,0.331871,3.547162,2.877766,1.120143,0.810233
20.432965,-3.818659,2.591517,-0.788355,0.278514,3.627124,-1.019752,1.049069,0.839527
20.532638,-3.748830,2.662567,-0.767595,0.132471,3.598992,-5.381961,0.979720,0.876889
20.632311,-3.679896,2.734580,-0.762085,-0.021546,3.446719,-5.685573,0.916979,0.922434
20.731984,-3.611026,2.806315,-0.769819,-0.133450,3.278182,-4.736104,0.861238,0.976047
20.831657,-3.540894,2.877446,-0.788665,-0.244527,3.130871,-3.746421,0.812485,1.037754
20.931330,-3.469284,2.946575,-0.819564,-0.376040,3.009239,-2.920491,0.763557,1.105705
21.031003,-3.394939,3.013148,-0.863569,-0.503832,2.910899,-2.336188,0.707907,1.175686
21.130676,-3.317554,3.075776,-0.919006,-0.610265,2.829774,-1.752497,0.653031,1.231046
21.230349,-3.236328,3.133708,-0.985311,-0.717674,2.767358,-1.208366,0.597141,1.289378
21.330022,-3.151321,3.185609,-1.061633,-0.815911,2.723488,-0.583552,0.547266,1.357660
21.429695,-3.062289,3.230472,-1.148138,-0.914323,2.702047,-0.352496,0.504374,1.434924
21.529368,-2.969666,3.267090,-1.241168,-0.954971,2.689013,-0.027931,0.469933,1.519649
21.629041,-2.873904,3.294753,-1.338815,-1.000183,2.687977,-0.027931,0.445649,1.568656
