s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
22.494607,2.614549,-10.965041,0.472565,0.030529,6.917757,5.238573,0.944354,1.214769
22.594583,2.568914,-10.876088,0.475398,0.026130,6.993056,5.300742,0.948469,1.297554
22.694559,2.523045,-10.787254,0.477790,0.021729,7.068431,5.257630,0.939956,1.382480
22.794535,2.476984,-10.698520,0.479746,0.017437,7.142408,5.215276,0.939466,1.469197
22.894511,2.430769,-10.609867,0.481278,0.013205,7.215040,5.173651,0.939956,1.557424
22.994487,2.384436,-10.521274,0.482388,0.009016,7.286377,5.132729,0.948714,1.646574
23.094463,2.338024,-10.432724,0.483081,0.004850,7.356465,5.092484,0.957621,1.726077
23.194439,2.291567,-10.344194,0.483359,0.000732,7.425351,-3.869271,0.954249,1.803504
23.294415,2.245106,-10.255671,0.483228,-0.003361,7.373070,-6.715340,0.958218,1.883050
23.394391,2.198674,-10.167130,0.482688,-0.007434,7.281444,-6.509897,0.972471,1.964485
23.494367,2.152308,-10.078557,0.481741,-0.011496,7.191506,-6.318476,0.996526,2.047602
23.594343,2.106043,-9.989927,0.480391,-0.015481,7.103123,-6.138377,1.002897,2.132230
23.694319,2.059916,-9.901230,0.478646,-0.019429,7.016194,-5.982719,1.018723,2.218210
23.794295,2.013960,-9.812439,0.476528,-0.022706,6.930420,-5.847133,1.043741,2.305416
23.894271,1.968207,-9.723549,0.474112,-0.025630,6.845552,-5.633901,1.075214,2.393721
23.994247,1.922684,-9.634541,0.471343,-0.030390,6.762771,-5.398669,1.094993,2.483025
24.094223,1.877431,-9.545395,0.468020,-0.036083,6.682484,-5.097594,1.120077,2.568115
24.194199,1.832501,-9.456085,0.464069,-0.043566,6.605779,-4.770210,1.139066,2.536860
24.294175,1.787960,-9.366579,0.459294,-0.051960,6.533185,-4.493383,1.163989,2.509623
24.394151,1.743884,-9.276843,0.453715,-0.059277,6.464058,-4.242449,1.192316,2.483921
24.494127,1.700340,-9.186848,0.447450,-0.066058,6.398106,-3.998004,1.216057,2.453375
24.594104,1.657392,-9.096568,0.440505,-0.072905,6.335325,-3.760538,1.233649,2.424322
24.694080,1.615103,-9.005976,0.432872,-0.079785,6.275701,-3.585700,1.249868,2.399794
24.794056,1.573538,-8.915051,0.424578,-0.085877,6.218316,-3.449609,1.265155,2.377314
24.894032,1.532754,-8.823771,0.415706,-0.091608,6.162605,-3.336495,1.280646,2.354642
24.994008,1.492808,-8.732123,0.406277,-0.096862,6.108237,-3.236120,1.293384,2.321323
25.093984,1.453751,-8.640092,0.396342,-0.101892,6.055038,-3.137612,1.307921,2.292660
25.193960,1.415634,-8.547669,0.385902,-0.106980,6.003009,-3.045168,1.317896,2.269040
25.293936,1.378507,-8.454842,0.374950,-0.112107,5.952078,-2.959027,1.326360,2.247663
25.393912,1.342424,-8.361606,0.363488,-0.117168,5.902166,-2.877032,1.338280,2.213833
25.493888,1.307434,-8.267952,0.351522,-0.122210,5.853230,-2.798458,1.349679,2.185187
25.593864,1.273592,-8.173880,0.339052,-0.127252,5.805234,-2.722642,1.354131,2.161983
25.693840,1.240949,-8.079383,0.326077,-0.132307,5.758154,-2.606066,1.364648,2.144452
25.793816,1.209559,-7.984464,0.312597,-0.137359,5.712727,-2.482547,1.336650,2.130976
