s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
26.372282,-7.349467,2.103414,2.858164,0.302783,3.425113,-3.206036,1.638314,0.897253
26.472177,-7.375873,2.007049,2.890955,0.353667,3.330295,-2.842588,1.731658,0.848184
26.572072,-7.398856,1.909816,2.928896,0.406090,3.243909,-2.526018,1.826801,0.796451
26.671967,-7.417871,1.811748,2.972140,0.459341,3.165165,-2.221628,1.834190,0.740080
26.771862,-7.432369,1.712886,3.020728,0.513557,3.094255,-1.907255,1.810001,0.689436
26.871757,-7.441772,1.613443,3.074835,0.570075,3.032056,-1.548398,1.782484,0.645515
26.971652,-7.445495,1.513571,3.134849,0.631768,2.980605,-1.141421,1.765819,0.609316
27.071547,-7.442908,1.413728,-3.081942,0.697254,2.942102,-0.636832,1.761002,0.571769
27.171442,-7.433364,1.314235,-3.008783,0.767863,2.920399,-0.208983,1.768796,0.538217
27.271337,-7.416243,1.215890,-2.928726,0.822399,2.913242,-0.032784,1.773181,0.514331
27.371232,-7.391101,1.119186,-2.845314,0.847923,2.912117,-0.032759,1.780845,0.501054
27.471127,-7.357958,1.025182,-2.759881,0.849350,2.910993,-0.032759,1.802269,0.499077
27.571022,-7.316950,0.934188,-2.677261,0.803658,2.909869,0.289307,1.836869,0.499246
27.670917,-7.268826,0.846873,-2.598520,0.799874,2.919784,-0.032931,1.883247,0.502241
27.770812,-7.213781,0.763544,-2.516379,0.844483,2.918657,-0.032931,1.927925,0.516901
27.870707,-7.151923,0.685108,-2.431647,0.824648,2.917530,0.101704,1.974706,0.528584
27.970602,-7.083781,0.611993,-2.352007,0.771941,2.921010,0.533075,2.032195,0.545259
28.070497,-7.010274,0.544426,-2.276841,0.733177,2.939184,0.777457,2.098671,0.571781
28.170392,-6.932010,0.482401,-2.205834,0.687430,2.965490,1.053882,2.172727,0.592726
28.270287,-6.849672,0.425878,-2.139904,0.630784,3.000781,1.403328,2.245828,0.622072
28.370182,-6.763850,0.374616,-2.079367,0.582654,3.047139,1.664089,2.153906,0.659728
