s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
18.085074,-12.132515,8.698741,-1.486450,0.006076,8.828775,4.238303,2.407765,0.592412
18.184992,-12.032955,8.707189,-1.485846,0.006025,8.876612,4.210269,2.399787,0.609530
18.284910,-11.933400,8.715697,-1.485246,0.005974,8.923878,4.182552,2.396014,0.616900
18.384827,-11.833851,8.724264,-1.484652,0.005924,8.970586,4.155145,2.396464,0.608323
18.484745,-11.734306,8.732890,-1.484062,0.005873,9.016749,4.128041,2.401134,0.599686
18.584662,-11.634767,8.741574,-1.483478,0.005822,9.062378,4.101235,2.409824,0.590991
18.684580,-11.535233,8.750317,-1.482899,0.005772,9.107484,4.074720,2.405977,0.582238
18.784497,-11.435703,8.759117,-1.482325,0.005721,9.152078,4.048491,2.399120,0.573428
18.884415,-11.336179,8.767973,-1.481756,0.005670,9.196171,4.022541,2.396470,0.576799
18.984332,-11.236660,8.776886,-1.481192,0.005620,9.239773,3.996865,2.398040,0.597057
19.084250,-11.137146,8.785855,-1.480633,0.005569,9.282894,3.971458,2.403823,0.597644
19.184167,-11.037637,8.794880,-1.480079,0.005518,9.325543,3.946315,2.412851,0.588608
19.284085,-10.938132,8.803959,-1.479530,0.005468,9.367730,3.921431,2.406398,0.579517
19.384002,-10.838633,8.813092,-1.478986,0.005417,9.409464,3.896800,2.400650,0.570371
19.483920,-10.739139,8.822280,-1.478447,0.005366,9.450753,3.872419,2.399107,0.561172
19.583838,-10.639650,8.831520,-1.477914,0.005316,9.491605,3.848282,2.401777,0.551918
19.683755,-10.540165,8.840814,-1.477385,0.005265,9.532030,3.824386,2.408646,0.558357
19.783673,-10.440686,8.850160,-1.476862,0.005214,9.572034,3.800726,2.417753,0.568275
19.883590,-10.341211,8.859558,-1.476343,0.005163,9.611626,3.777297,2.408925,0.574284
19.983508,-10.241741,8.869007,-1.475830,0.005113,9.650813,3.754096,2.404271,0.565941
20.083425,-10.142276,8.878507,-1.475322,0.005062,9.689602,3.731119,2.403817,0.575053
20.183343,-10.042816,8.888057,-1.474818,0.005011,9.728001,3.708361,2.407563,0.594630
20.283260,-9.943361,8.897657,-1.474320,0.004961,9.766016,3.685820,2.415491,0.589319
20.383178,-9.843911,8.907306,-1.473827,0.004910,9.803653,3.663492,2.419924,0.600763
20.483095,-9.744465,8.917004,-1.473339,0.004859,9.840920,3.641373,2.413450,0.615203
20.583013,-9.645024,8.926751,-1.472856,0.004809,9.877823,3.619459,2.409875,0.605462
20.682930,-9.545587,8.936545,-1.472378,0.004758,9.914367,3.597748,2.410488,0.595674
20.782848,-9.446156,8.946386,-1.471905,0.004707,9.950560,3.576235,2.415285,0.585840
20.882765,-9.346729,8.956274,-1.471437,0.004656,9.986405,3.554919,2.416692,0.583278
20.982683,-9.247306,8.966209,-1.470975,0.004606,10.021911,3.533795,2.409922,0.582993
21.082601,-9.147888,8.976189,-1.470517,0.004555,10.057080,3.512862,2.407329,0.597830
21.182518,-9.048475,8.986214,-1.470064,0.004504,10.091921,3.492115,2.408927,0.596079
21.282436,-8.949066,8.996284,-1.469617,0.004453,10.126436,3.471552,2.414707,0.586000
21.382353,-8.849662,9.006399,-1.469174,0.004402,10.160632,3.451171,2.424638,0.575877
21.482271,-8.750262,9.016557,-1.468737,0.004352,10.194514,3.430968,2.434124,0.565710
21.582188,-8.650867,9.026758,-1.468305,0.004302,10.228086,3.410940,2.428308,0.566037
21.682106,-8.551476,9.037002,-1.467877,0.004257,10.261353,3.391086,2.426639,0.583683
21.782023,-8.452089,9.047289,-1.467454,0.004212,10.294320,3.371403,2.426592,0.585595
21.881941,-8.352707,9.057617,-1.467035,0.004169,10.326991,3.351888,2.429268,0.575249
21.981858,-8.253329,9.067986,-1.466621,0.004126,10.359371,3.332539,2.436085,0.564862
22.081776,-8.153955,9.078397,-1.466211,0.004082,10.391464,3.313353,2.432152,0.568112
22.181693,-8.054586,9.088848,-1.465805,0.004038,10.423275,3.294329,2.427477,0.588519
22.281611,-7.955220,9.099339,-1.465404,0.003994,10.454806,3.275463,2.426951,0.584678
22.381529,-7.855859,9.109870,-1.465007,0.003950,10.486064,3.256754,2.430575,0.574543
22.481446,-7.756502,9.120440,-1.464615,0.003906,10.517050,3.238200,2.438331,0.580583
22.581364,-7.657150,9.131049,-1.464226,0.003862,10.547770,3.219798,2.448944,0.602148
22.681281,-7.557801,9.141696,-1.463843,0.003819,10.578227,3.201546,2.442357,0.591557
22.781199,-7.458457,9.152381,-1.463463,0.003775,10.608424,3.183443,2.438702,0.580931
22.881116,-7.359116,9.163104,-1.463088,0.003731,10.638366,3.165486,2.439175,0.570271
22.981034,-7.259779,9.173863,-1.462718,0.003687,10.668055,3.147674,2.443775,0.561809
23.080951,-7.160447,9.184659,-1.462352,0.003643,10.697496,3.130004,2.452476,0.570942
23.180869,-7.061118,9.195492,-1.461990,0.003600,10.726691,3.112475,2.460834,0.586971
23.280786,-6.961794,9.206360,-1.461632,0.003556,10.755644,3.095084,2.454085,0.576129
23.380704,-6.862473,9.217263,-1.461279,0.003512,10.784358,3.077831,2.451429,0.565254
23.480621,-6.763156,9.228201,-1.460931,0.003468,10.812837,3.060713,2.452878,0.554347
23.580539,-6.663842,9.239174,-1.460586,0.003425,10.841083,3.043728,2.458426,0.543407
23.680457,-6.564533,9.250180,-1.460247,0.003370,10.869100,3.026876,2.468044,0.532435
23.780374,-6.465227,9.261220,-1.459913,0.003313,10.896890,3.010153,2.472992,0.526752
23.880292,-6.365925,9.272293,-1.459585,0.003234,10.924456,-4.904908,2.467241,0.539796
23.980209,-6.266627,9.283398,-1.459266,0.003151,10.879502,-6.989124,2.465561,0.548793
24.080127,-6.167332,9.294534,-1.458956,0.003064,10.815123,-6.998262,2.467959,0.537661
24.180044,-6.068040,9.305701,-1.458654,0.002977,10.750274,-7.007236,2.474424,0.535132
24.279962,-5.968752,9.316897,-1.458361,0.002890,10.684947,-7.015928,2.484923,0.550990
24.379879,-5.869467,9.328122,-1.458077,0.002803,10.619137,-7.024367,2.485379,0.565898
24.479797,-5.770185,9.339374,-1.457801,0.002716,10.552836,-7.032566,2.481702,0.567870
24.579714,-5.670906,9.350654,-1.457534,0.002629,10.486039,-7.040519,2.480962,0.582549
24.679632,-5.571630,9.361960,-1.457275,0.002542,10.418736,-7.048221,2.484271,0.571221
24.779549,-5.472357,9.373290,-1.457026,0.002455,10.350922,-7.055675,2.491610,0.574502
24.879467,-5.373087,9.384646,-1.456785,0.002368,10.282588,-7.062879,2.489822,0.594770
24.979385,-5.273819,9.396024,-1.456553,0.002281,10.213726,-7.069835,2.485900,0.588097
25.079302,-5.174554,9.407426,-1.456329,0.002194,10.144328,-7.076540,2.486013,0.576794
25.179220,-5.075292,9.418849,-1.456114,0.002107,10.074386,-7.082997,2.490161,0.565474
25.279137,-4.976032,9.430293,-1.455908,0.002020,10.003890,-7.089201,2.498322,0.554163
25.379055,-4.876774,9.441757,-1.455710,0.001933,9.932832,-7.095157,2.509794,0.560693
25.478972,-4.777519,9.453240,-1.455522,0.001847,9.861201,-7.100861,2.514670,0.579753
25.578890,-4.678265,9.464741,-1.455341,0.001760,9.788988,-7.106316,2.511553,0.571579
25.678807,-4.579014,9.476260,-1.455170,0.001673,9.716182,-7.111517,2.512426,0.580723
25.778725,-4.479765,9.487796,-1.455007,0.001586,9.642773,-7.116470,2.514826,0.594511
25.878642,-4.380517,9.499347,-1.454853,0.001500,9.568749,-7.121169,2.519827,0.582978
25.978560,-4.281271,9.510913,-1.454707,0.001413,9.494098,-7.125618,2.527761,0.571432
26.078477,-4.182027,9.522493,-1.454571,0.001326,9.418808,-7.129813,2.521631,0.559874
26.178395,-4.082784,9.534087,-1.454442,0.001240,9.342866,-7.133759,2.519466,0.554636
26.278313,-3.983543,9.545692,-1.454323,0.001153,9.266260,-7.137451,2.521273,0.567218
26.378230,-3.884303,9.557309,-1.454212,0.001066,9.188975,-7.140894,2.527045,0.574890
26.478148,-3.785065,9.568937,-1.454110,0.000980,9.110997,-7.144078,2.536753,0.563257
26.578065,-3.685827,9.580574,-1.454016,0.000893,9.032310,-7.147012,2.543855,0.561077
26.677983,-3.586591,9.592220,-1.453931,0.000807,8.952899,-7.149706,2.538572,0.559674
26.777900,-3.487355,9.603875,-1.453855,0.000720,8.872747,-7.152151,2.537224,0.575691
26.877818,-3.388120,9.615536,-1.453787,0.000634,8.791837,-7.154297,2.539816,0.567041
26.977735,-3.288886,9.627203,-1.453728,0.000548,8.710150,-7.156187,2.546335,0.555354
27.077653,-3.189653,9.638876,-1.453678,0.000461,8.627668,-7.157932,2.556751,0.543661
27.177570,-3.090420,9.650554,-1.453636,0.000374,8.544369,-7.159441,2.560428,0.531964
27.277488,-2.991188,9.662235,-1.453603,0.000290,8.460233,-7.160437,2.555951,0.520263
27.377405,-2.891956,9.673920,-1.453578,0.000207,8.375239,-7.157486,2.555379,0.508560
27.477323,-2.792724,9.685606,-1.453559,0.000184,8.289410,-7.153179,2.558714,0.510076
27.577241,-2.693493,9.697294,-1.453541,0.000170,8.202735,-7.143661,2.565940,0.530742
27.677158,-2.594262,9.708984,-1.453521,0.000234,8.115252,-7.133631,2.577024,0.540423
27.777076,-2.495030,9.720676,-1.453494,0.000310,8.026940,-7.124525,2.577300,0.545731
27.876993,-2.395800,9.732372,-1.453460,0.000374,7.937760,-7.115700,2.573598,0.551652
27.976911,-2.296569,9.744071,-1.453420,0.000437,7.847679,-7.105168,2.573776,0.540056
28.076828,-2.197338,9.755774,-1.453371,0.000531,7.756687,-7.094662,2.577835,0.528461
28.176746,-2.098110,9.767483,-1.453313,0.000629,7.664753,-7.087158,2.585756,0.516868
28.276663,-1.998880,9.779196,-1.453308,-0.000680,7.571801,-6.999264,2.596596,0.505664
28.376581,-1.899652,9.790902,-1.453450,-0.002172,7.478869,-6.794143,2.593484,0.494834
28.476498,-1.800424,9.802583,-1.453841,-0.005888,7.387541,-6.584073,2.591464,0.503563
28.576416,-1.701182,9.814207,-1.454628,-0.009882,7.297948,-6.383582,2.592292,0.518821
28.676333,-1.601940,9.825732,-1.455816,-0.013887,7.210019,-6.192944,2.596867,0.507360
